"datetime_utc","Generation_BE","Generation_FR","Prices.BE","holidaysBE"
"2010-04-14 22:00:00",13260.2,56539,44.03,0
"2010-04-14 23:00:00",13260.2,57127,38.99,0
"2010-04-15 00:00:00",13264.2,55311,39.59,0
"2010-04-15 01:00:00",13265.2,53741,36,0
"2010-04-15 02:00:00",13267.2,53581,33.37,0
"2010-04-15 03:00:00",13267.2,53341,31,0
"2010-04-15 04:00:00",13267.2,52980,31.5,0
"2010-04-15 05:00:00",13263.2,53472,38,0
"2010-04-15 06:00:00",13260.2,55601,47,0
"2010-04-15 07:00:00",13256.2,57576,58.28,0
"2010-04-15 08:00:00",13253.2,60146,64.5,0
"2010-04-15 09:00:00",13249.2,61330,69,0
"2010-04-15 10:00:00",13246.2,61250,64.68,0
"2010-04-15 11:00:00",13243.2,61000,62.56,0
"2010-04-15 12:00:00",13241.2,59680,59.61,0
"2010-04-15 13:00:00",13241.2,58827,55.4,0
"2010-04-15 14:00:00",13238.2,57760,53.83,0
"2010-04-15 15:00:00",13239.2,57096,50.46,0
"2010-04-15 16:00:00",13239.2,56253,45.18,0
"2010-04-15 17:00:00",13241.2,55520,42.95,0
"2010-04-15 18:00:00",13244.2,55630,46,0
"2010-04-15 19:00:00",13245.2,57085,48.96,0
"2010-04-15 20:00:00",13098.2,57390,48,0
"2010-04-15 21:00:00",12867.2,56915,47.2,0
"2010-04-15 22:00:00",12870.2,55877,47,0
"2010-04-15 23:00:00",13019.2,56084,42.51,0
"2010-04-16 00:00:00",12432.2,53781,37.49,0
"2010-04-16 01:00:00",12432.2,52367,35.7,0
"2010-04-16 02:00:00",12435.2,52072,33.64,0
"2010-04-16 03:00:00",12435.2,51515,31.18,0
"2010-04-16 04:00:00",12435.2,52202,30.19,0
"2010-04-16 05:00:00",12437.2,52213,36,0
"2010-04-16 06:00:00",12435.2,53205,41.29,0
"2010-04-16 07:00:00",12283.2,55980,52.5,0
"2010-04-16 08:00:00",12218.2,59132,57.3,0
"2010-04-16 09:00:00",12201.2,60245,59.5,0
"2010-04-16 10:00:00",12198.2,60059,57.21,0
"2010-04-16 11:00:00",12192.2,59524,54.47,0
"2010-04-16 12:00:00",12312.2,58760,51.81,0
"2010-04-16 13:00:00",12311.2,57092,47.08,0
"2010-04-16 14:00:00",12308.2,56107,44,0
"2010-04-16 15:00:00",12530.2,55263,41.6,0
"2010-04-16 16:00:00",12530.2,54658,40,0
"2010-04-16 17:00:00",12531.2,54057,39.93,0
"2010-04-16 18:00:00",12531.2,53712,42.79,0
"2010-04-16 19:00:00",12531.2,54371,43,0
"2010-04-16 20:00:00",12539.2,54857,47.77,0
"2010-04-16 21:00:00",12540.2,55416,48.38,0
"2010-04-16 22:00:00",12547.2,54013,46,0
"2010-04-16 23:00:00",12548.2,53862,43.28,0
"2010-04-17 00:00:00",12871.2,51674,41.62,0
"2010-04-17 01:00:00",12872.2,48234,41.36,0
"2010-04-17 02:00:00",12873.2,47439,36.75,0
"2010-04-17 03:00:00",12873.2,47059,33,0
"2010-04-17 04:00:00",12875.2,46521,31.56,0
"2010-04-17 05:00:00",12876.2,46463,32.8,0
"2010-04-17 06:00:00",12874.2,47549,31.38,0
"2010-04-17 07:00:00",12872.2,48001,34,0
"2010-04-17 08:00:00",12904.2,50375,37.62,0
"2010-04-17 09:00:00",12895.2,51929,42,0
"2010-04-17 10:00:00",12889.2,52642,46.1,0
"2010-04-17 11:00:00",12886.2,51942,45.62,0
"2010-04-17 12:00:00",12882.2,51361,45.57,0
"2010-04-17 13:00:00",12878.2,49917,40.82,0
"2010-04-17 14:00:00",12877.2,48397,37.5,0
"2010-04-17 15:00:00",12874.2,48162,33.66,0
"2010-04-17 16:00:00",12876.2,47785,33.05,0
"2010-04-17 17:00:00",12876.2,47609,35.89,0
"2010-04-17 18:00:00",12879.2,47889,40.89,0
"2010-04-17 19:00:00",12881.2,48052,42.34,0
"2010-04-17 20:00:00",12883.2,48518,45.16,0
"2010-04-17 21:00:00",12889.2,50901,46.11,0
"2010-04-17 22:00:00",12891.2,50708,45.6,0
"2010-04-17 23:00:00",13130.2,49670,42.86,0
"2010-04-18 00:00:00",13076.2,48308,41.11,0
"2010-04-18 01:00:00",13077.2,46552,38.69,0
"2010-04-18 02:00:00",13078.2,46146,34.22,0
"2010-04-18 03:00:00",13082.2,44625,30.3,0
"2010-04-18 04:00:00",13082.2,44578,29.1,0
"2010-04-18 05:00:00",13080.2,44779,30.27,0
"2010-04-18 06:00:00",13077.2,44766,26.43,0
"2010-04-18 07:00:00",13064.2,44695,26.25,0
"2010-04-18 08:00:00",13051.2,46244,31.09,0
"2010-04-18 09:00:00",13045.2,47417,35.12,0
"2010-04-18 10:00:00",13042.2,48497,39.53,0
"2010-04-18 11:00:00",13038.2,49633,41.5,0
"2010-04-18 12:00:00",13455.2,49252,42.62,0
"2010-04-18 13:00:00",13452.2,47742,37.62,0
"2010-04-18 14:00:00",13450.2,47082,31.1,0
"2010-04-18 15:00:00",13452.2,46435,25.78,0
"2010-04-18 16:00:00",13463.2,46312,22.1,0
"2010-04-18 17:00:00",13464.2,46014,26.51,0
"2010-04-18 18:00:00",13469.2,46584,34.83,0
"2010-04-18 19:00:00",13469.2,47736,40.5,0
"2010-04-18 20:00:00",13473.2,49918,46.82,0
"2010-04-18 21:00:00",13476.2,51712,49.31,0
"2010-04-18 22:00:00",13478.2,50667,48.48,0
"2010-04-18 23:00:00",13484.2,49168,41.42,0
"2010-04-19 00:00:00",13341.63,47055,37.25,0
"2010-04-19 01:00:00",13326.65,45723,31.68,0
"2010-04-19 02:00:00",13315.64,45526,28.67,0
"2010-04-19 03:00:00",13312.87,44970,25.62,0
"2010-04-19 04:00:00",13312.47,45195,25.9,0
"2010-04-19 05:00:00",13270.44,46691,33.36,0
"2010-04-19 06:00:00",13265.63,49252,43,0
"2010-04-19 07:00:00",13261.83,52214,56.19,0
"2010-04-19 08:00:00",13254.6,55499,62.88,0
"2010-04-19 09:00:00",13245.43,56944,65,0
"2010-04-19 10:00:00",13237.55,57120,63,0
"2010-04-19 11:00:00",13228.55,57152,63.32,0
"2010-04-19 12:00:00",13221,56482,58.7,0
"2010-04-19 13:00:00",13211.62,55553,56.6,0
"2010-04-19 14:00:00",13206.06,55162,54.1,0
"2010-04-19 15:00:00",13199.31,53444,49.73,0
"2010-04-19 16:00:00",13200.48,52198,47.36,0
"2010-04-19 17:00:00",13203.71,51671,46.25,0
"2010-04-19 18:00:00",13250.13,52102,48.73,0
"2010-04-19 19:00:00",13254.18,52415,49.37,0
"2010-04-19 20:00:00",13258.38,52015,50.84,0
"2010-04-19 21:00:00",13268.26,52233,48.9,0
"2010-04-19 22:00:00",13278.01,51305,47.09,0
"2010-04-19 23:00:00",13283.64,50416,44.04,0
"2010-04-20 00:00:00",13173.07,49426,38.76,0
"2010-04-20 01:00:00",13177.22,48094,35.54,0
"2010-04-20 02:00:00",13179.84,47105,32,0
"2010-04-20 03:00:00",13179.2,46904,30.6,0
"2010-04-20 04:00:00",13177.04,47179,30.33,0
"2010-04-20 05:00:00",13174.29,48178,36.74,0
"2010-04-20 06:00:00",13168.14,49185,45,0
"2010-04-20 07:00:00",13167.27,52896,53.4,0
"2010-04-20 08:00:00",13161.06,56309,54.08,0
"2010-04-20 09:00:00",13153.13,58256,56.5,0
"2010-04-20 10:00:00",13145.28,57539,53.36,0
"2010-04-20 11:00:00",13136.98,56808,52.8,0
"2010-04-20 12:00:00",13133.48,55633,51.76,0
"2010-04-20 13:00:00",13128.51,54723,50.75,0
"2010-04-20 14:00:00",13128.73,54093,48.33,0
"2010-04-20 15:00:00",13132.33,52817,43.51,0
"2010-04-20 16:00:00",13140.62,52284,41.2,0
"2010-04-20 17:00:00",13146.82,50793,40.37,0
"2010-04-20 18:00:00",13161.09,51319,42.11,0
"2010-04-20 19:00:00",13167.58,51498,42.5,0
"2010-04-20 20:00:00",13178.3,51478,45.05,0
"2010-04-20 21:00:00",13183.35,51968,45.26,0
"2010-04-20 22:00:00",13185.89,51388,43.15,0
"2010-04-20 23:00:00",13461.17,51396,42.22,0
"2010-04-21 00:00:00",13255.22,49146,35.81,0
"2010-04-21 01:00:00",13251.29,48010,33.99,0
"2010-04-21 02:00:00",13247.84,48101,29.25,0
"2010-04-21 03:00:00",13243.51,47017,28,0
"2010-04-21 04:00:00",13237.71,46700,27.97,0
"2010-04-21 05:00:00",13232.2,47451,38.06,0
"2010-04-21 06:00:00",13227.01,49431,40.42,0
"2010-04-21 07:00:00",13450.33,52487,56.19,0
"2010-04-21 08:00:00",13401.81,55308,66.95,0
"2010-04-21 09:00:00",13394.73,56548,63.96,0
"2010-04-21 10:00:00",13386.24,56564,60.12,0
"2010-04-21 11:00:00",13382.38,56910,58.35,0
"2010-04-21 12:00:00",13383.18,56769,61.99,0
"2010-04-21 13:00:00",13385.78,56206,53.03,0
"2010-04-21 14:00:00",13389.58,55544,51.21,0
"2010-04-21 15:00:00",13392.45,53895,46.52,0
"2010-04-21 16:00:00",13438.62,52518,44.35,0
"2010-04-21 17:00:00",13445.7,51667,42.11,0
"2010-04-21 18:00:00",13454.68,52119,43.7,0
"2010-04-21 19:00:00",13456.51,52944,41.7,0
"2010-04-21 20:00:00",13461.83,52730,44.6,0
"2010-04-21 21:00:00",13467.69,53167,46.15,0
"2010-04-21 22:00:00",13475.52,52328,45.11,0
"2010-04-21 23:00:00",13608.29,52223,44.73,0
"2010-04-22 00:00:00",13609.6,48759,45.4,0
"2010-04-22 01:00:00",13610.08,47172,42.43,0
"2010-04-22 02:00:00",13610.21,47450,36.25,0
"2010-04-22 03:00:00",13610.39,46820,29.99,0
"2010-04-22 04:00:00",13611.35,46939,27.5,0
"2010-04-22 05:00:00",13612.85,47171,35.4,0
"2010-04-22 06:00:00",13609.64,50459,42.09,0
"2010-04-22 07:00:00",13605.34,53879,53.27,0
"2010-04-22 08:00:00",13600.65,56738,56.27,0
"2010-04-22 09:00:00",13591.47,57822,66.19,0
"2010-04-22 10:00:00",13979.6,57580,63.85,0
"2010-04-22 11:00:00",13974.97,57546,66.19,0
"2010-04-22 12:00:00",13968.49,57091,66.19,0
"2010-04-22 13:00:00",13964.31,56519,58.66,0
"2010-04-22 14:00:00",13962.99,55697,52.23,0
"2010-04-22 15:00:00",13967.63,54482,46.1,0
"2010-04-22 16:00:00",13974.04,53345,45.6,0
"2010-04-22 17:00:00",13979.04,52877,44.59,0
"2010-04-22 18:00:00",13988.53,53347,45.13,0
"2010-04-22 19:00:00",13992.46,54364,46.62,0
"2010-04-22 20:00:00",14003.3,53695,50.7,0
"2010-04-22 21:00:00",14010.52,53833,51.25,0
"2010-04-22 22:00:00",14016.15,52183,52.11,0
"2010-04-22 23:00:00",14245.57,51643,45.01,0
"2010-04-23 00:00:00",14228.33,48649,44.6,0
"2010-04-23 01:00:00",14229.74,47079,41.59,0
"2010-04-23 02:00:00",14228.39,47244,34.36,0
"2010-04-23 03:00:00",14227.98,46723,30.23,0
"2010-04-23 04:00:00",14226.35,46301,30,0
"2010-04-23 05:00:00",14225.59,47086,38.07,0
"2010-04-23 06:00:00",14219.63,48527,42.54,0
"2010-04-23 07:00:00",14216.96,52085,50.66,0
"2010-04-23 08:00:00",14208.85,55009,54.18,0
"2010-04-23 09:00:00",14203.49,56294,56.18,0
"2010-04-23 10:00:00",14196.17,56460,56.14,0
"2010-04-23 11:00:00",14191.39,56266,56,0
"2010-04-23 12:00:00",14185.96,55712,55.21,0
"2010-04-23 13:00:00",14182.46,54692,50.95,0
"2010-04-23 14:00:00",14183.15,53529,47,0
"2010-04-23 15:00:00",14184.11,51654,42.55,0
"2010-04-23 16:00:00",14188.26,50707,42.86,0
"2010-04-23 17:00:00",14189.74,50302,41.47,0
"2010-04-23 18:00:00",14194.38,50661,43.42,0
"2010-04-23 19:00:00",14193.44,51754,43.46,0
"2010-04-23 20:00:00",14198.92,51942,46,0
"2010-04-23 21:00:00",14204.82,51742,46.53,0
"2010-04-23 22:00:00",14209.1,51685,44.83,0
"2010-04-23 23:00:00",14215.45,50796,41.61,0
"2010-04-24 00:00:00",14220.6,49505,42.54,0
"2010-04-24 01:00:00",14222.56,46995,40.04,0
"2010-04-24 02:00:00",14227.78,46227,38.07,0
"2010-04-24 03:00:00",14227.14,45824,32.99,0
"2010-04-24 04:00:00",14226.9,45604,30.31,0
"2010-04-24 05:00:00",14220.05,45501,32.08,0
"2010-04-24 06:00:00",14217.81,45572,33.99,0
"2010-04-24 07:00:00",14210.8,45900,36.63,0
"2010-04-24 08:00:00",14204.05,46772,41.45,0
"2010-04-24 09:00:00",14197.02,49319,44.37,0
"2010-04-24 10:00:00",14188.26,49975,46.75,0
"2010-04-24 11:00:00",14185.16,49944,47.22,0
"2010-04-24 12:00:00",14181.98,50379,47.24,0
"2010-04-24 13:00:00",14182.74,49243,42.71,0
"2010-04-24 14:00:00",14185.51,47561,41.65,0
"2010-04-24 15:00:00",14190.32,46556,39.01,0
"2010-04-24 16:00:00",14197.15,45905,36.26,0
"2010-04-24 17:00:00",14207.33,46183,36.81,0
"2010-04-24 18:00:00",14220.69,46701,39.93,0
"2010-04-24 19:00:00",14227.02,47815,40.13,0
"2010-04-24 20:00:00",14236.82,47472,40.44,0
"2010-04-24 21:00:00",14241.78,48964,43.1,0
"2010-04-24 22:00:00",14242.26,48660,44.61,0
"2010-04-24 23:00:00",14244.89,47904,40.99,0
"2010-04-25 00:00:00",14273.2,47433,34.1,0
"2010-04-25 01:00:00",14274.2,45419,31.01,0
"2010-04-25 02:00:00",14279.2,44365,29.05,0
"2010-04-25 03:00:00",14280.2,43591,25.63,0
"2010-04-25 04:00:00",14280.2,42968,24.86,0
"2010-04-25 05:00:00",14280.2,43074,25.66,0
"2010-04-25 06:00:00",14274.2,41936,20.02,0
"2010-04-25 07:00:00",14268.2,42463,17.1,0
"2010-04-25 08:00:00",14263.2,44753,26.85,0
"2010-04-25 09:00:00",14259.2,46688,30,0
"2010-04-25 10:00:00",14255.2,47957,34.12,0
"2010-04-25 11:00:00",14248.2,48558,35.52,0
"2010-04-25 12:00:00",14247.2,47996,37.9,0
"2010-04-25 13:00:00",14246.2,46939,33.57,0
"2010-04-25 14:00:00",14244.2,45486,30.18,0
"2010-04-25 15:00:00",14246.2,45598,28.2,0
"2010-04-25 16:00:00",14246.2,44849,27.98,0
"2010-04-25 17:00:00",14252.2,45105,28.01,0
"2010-04-25 18:00:00",14254.2,45690,30.44,0
"2010-04-25 19:00:00",14257.2,47434,32.07,0
"2010-04-25 20:00:00",14263.2,48841,33.9,0
"2010-04-25 21:00:00",14265.2,50916,41.8,0
"2010-04-25 22:00:00",14270.2,50015,40,0
"2010-04-25 23:00:00",14273.2,48048,36.59,0
"2010-04-26 00:00:00",14315.2,46790,28.11,0
"2010-04-26 01:00:00",14316.2,44944,25.89,0
"2010-04-26 02:00:00",14320.2,44648,20.51,0
"2010-04-26 03:00:00",14321.2,44015,16.95,0
"2010-04-26 04:00:00",14321.2,43853,14.93,0
"2010-04-26 05:00:00",14321.2,45614,24.9,0
"2010-04-26 06:00:00",14316.2,49229,33.39,0
"2010-04-26 07:00:00",14310.2,51326,44.96,0
"2010-04-26 08:00:00",14304.2,52921,50.01,0
"2010-04-26 09:00:00",14300.2,53769,52.09,0
"2010-04-26 10:00:00",14295.2,54471,51.6,0
"2010-04-26 11:00:00",14294.2,55596,53.03,0
"2010-04-26 12:00:00",14292.2,55243,52.23,0
"2010-04-26 13:00:00",14290.2,54492,51.42,0
"2010-04-26 14:00:00",14290.2,53459,50.71,0
"2010-04-26 15:00:00",14290.2,52048,48,0
"2010-04-26 16:00:00",14310.2,51907,44.07,0
"2010-04-26 17:00:00",14312.2,51075,43.19,0
"2010-04-26 18:00:00",14317.2,51424,45.49,0
"2010-04-26 19:00:00",14317.2,53116,44.28,0
"2010-04-26 20:00:00",14321.2,52500,47.28,0
"2010-04-26 21:00:00",14326.2,52476,47.81,0
"2010-04-26 22:00:00",14328.2,52362,45.69,0
"2010-04-26 23:00:00",14335.2,51409,41,0
"2010-04-27 00:00:00",14383.2,50370,31.91,0
"2010-04-27 01:00:00",14385.2,49247,29.58,0
"2010-04-27 02:00:00",14387.2,48575,26,0
"2010-04-27 03:00:00",14390.2,48133,24.92,0
"2010-04-27 04:00:00",14390.2,48152,24.59,0
"2010-04-27 05:00:00",14390.2,49431,30.09,0
"2010-04-27 06:00:00",14389.2,51184,41.24,0
"2010-04-27 07:00:00",14384.2,53997,49,0
"2010-04-27 08:00:00",14381.2,53977,53.1,0
"2010-04-27 09:00:00",14374.2,54763,59.67,0
"2010-04-27 10:00:00",14371.2,54950,53.27,0
"2010-04-27 11:00:00",14368.2,55253,54.17,0
"2010-04-27 12:00:00",14365.2,55575,50.99,0
"2010-04-27 13:00:00",14362.2,55342,50,0
"2010-04-27 14:00:00",14362.2,54723,49.5,0
"2010-04-27 15:00:00",14362.2,53658,47.43,0
"2010-04-27 16:00:00",14365.2,52584,46,0
"2010-04-27 17:00:00",14366.2,52474,43.01,0
"2010-04-27 18:00:00",14369.2,52930,44.07,0
"2010-04-27 19:00:00",14369.2,53975,43.12,0
"2010-04-27 20:00:00",14374.2,54220,45.71,0
"2010-04-27 21:00:00",14376.2,54691,46.97,0
"2010-04-27 22:00:00",14377.2,53683,45.1,0
"2010-04-27 23:00:00",14383.2,52195,40.27,0
"2010-04-28 00:00:00",14378.2,50701,35.42,0
"2010-04-28 01:00:00",14380.2,48862,32.41,0
"2010-04-28 02:00:00",14380.2,48603,27.56,0
"2010-04-28 03:00:00",14380.2,48711,25,0
"2010-04-28 04:00:00",14380.2,48346,24.86,0
"2010-04-28 05:00:00",14380.2,48757,30.45,0
"2010-04-28 06:00:00",14378.2,50914,36.52,0
"2010-04-28 07:00:00",14373.2,52658,45.8,0
"2010-04-28 08:00:00",14372.2,55386,51.51,0
"2010-04-28 09:00:00",14371.2,56214,51.2,0
"2010-04-28 10:00:00",14329.2,56645,51.38,0
"2010-04-28 11:00:00",14366.2,57115,51.73,0
"2010-04-28 12:00:00",14365.2,55788,51,0
"2010-04-28 13:00:00",14361.2,55531,50.46,0
"2010-04-28 14:00:00",14361.2,55173,49.76,0
"2010-04-28 15:00:00",14361.2,54869,48.26,0
"2010-04-28 16:00:00",14361.2,54307,46.66,0
"2010-04-28 17:00:00",14361.2,53960,45.94,0
"2010-04-28 18:00:00",14365.2,53826,46.63,0
"2010-04-28 19:00:00",14316.2,54566,45,0
"2010-04-28 20:00:00",14295.2,53870,45.4,0
"2010-04-28 21:00:00",14306.2,54130,46.77,0
"2010-04-28 22:00:00",14287.2,53208,46.55,0
"2010-04-28 23:00:00",14228.2,51598,40.08,0
"2010-04-29 00:00:00",14214.2,51034,36.87,0
"2010-04-29 01:00:00",14215.2,48919,32.77,0
"2010-04-29 02:00:00",14215.2,48251,28,0
"2010-04-29 03:00:00",14217.2,47236,23.75,0
"2010-04-29 04:00:00",14217.2,47279,22.19,0
"2010-04-29 05:00:00",14217.2,48410,30.09,0
"2010-04-29 06:00:00",14212.2,50960,37.96,0
"2010-04-29 07:00:00",14209.2,53657,45.29,0
"2010-04-29 08:00:00",14204.2,54360,49,0
"2010-04-29 09:00:00",14198.2,55369,49.86,0
"2010-04-29 10:00:00",14195.2,56545,50.61,0
"2010-04-29 11:00:00",14191.2,56820,52.16,0
"2010-04-29 12:00:00",14188.2,56467,51.81,0
"2010-04-29 13:00:00",14184.2,56176,50.25,0
"2010-04-29 14:00:00",14184.2,55375,49.21,0
"2010-04-29 15:00:00",14185.2,54037,46.5,0
"2010-04-29 16:00:00",14188.2,53124,44,0
"2010-04-29 17:00:00",14190.2,53355,43,0
"2010-04-29 18:00:00",14194.2,53998,44.29,0
"2010-04-29 19:00:00",14195.2,54624,42.73,0
"2010-04-29 20:00:00",14197.2,54539,45.32,0
"2010-04-29 21:00:00",14200.2,54131,45.56,0
"2010-04-29 22:00:00",14203.2,52742,44.76,0
"2010-04-29 23:00:00",14241.2,51637,39.51,0
"2010-04-30 00:00:00",14270.2,50678,37.05,0
"2010-04-30 01:00:00",14270.2,48408,33.96,0
"2010-04-30 02:00:00",14270.2,48049,30.9,0
"2010-04-30 03:00:00",14270.2,46773,26.59,0
"2010-04-30 04:00:00",14270.2,46766,25.21,0
"2010-04-30 05:00:00",14270.2,47358,32.96,0
"2010-04-30 06:00:00",14270.2,49492,37.05,0
"2010-04-30 07:00:00",14268.2,51803,44,0
"2010-04-30 08:00:00",14266.2,54235,45.1,0
"2010-04-30 09:00:00",14266.2,54764,47.48,0
"2010-04-30 10:00:00",14264.2,54946,47.55,0
"2010-04-30 11:00:00",14264.2,55631,48.05,0
"2010-04-30 12:00:00",14261.2,54953,46.5,0
"2010-04-30 13:00:00",14261.2,54246,47.06,0
"2010-04-30 14:00:00",14261.2,52875,44.67,0
"2010-04-30 15:00:00",14261.2,52194,41.2,0
"2010-04-30 16:00:00",14264.2,51520,40.3,0
"2010-04-30 17:00:00",14264.2,51932,40.85,0
"2010-04-30 18:00:00",14266.2,51985,42.4,0
"2010-04-30 19:00:00",14266.2,52395,42.2,0
"2010-04-30 20:00:00",14268.2,52944,43.95,0
"2010-04-30 21:00:00",14268.2,52238,45,0
"2010-04-30 22:00:00",14268.2,51455,42.59,0
"2010-04-30 23:00:00",14270.2,50604,36.19,0
"2010-05-01 00:00:00",14234.2,48094,30.46,1
"2010-05-01 01:00:00",14237.2,45237,29.82,1
"2010-05-01 02:00:00",14237.2,45154,24.43,1
"2010-05-01 03:00:00",14237.2,43881,17.4,1
"2010-05-01 04:00:00",14239.2,43231,20.85,1
"2010-05-01 05:00:00",14237.2,42384,20.67,1
"2010-05-01 06:00:00",14237.2,41965,18.34,1
"2010-05-01 07:00:00",14234.2,43241,17.03,1
"2010-05-01 08:00:00",14234.2,44787,18.07,1
"2010-05-01 09:00:00",14232.2,46041,21.33,1
"2010-05-01 10:00:00",14230.2,47114,26.32,1
"2010-05-01 11:00:00",14230.2,47954,31.44,1
"2010-05-01 12:00:00",14228.2,47978,37.61,1
"2010-05-01 13:00:00",14228.2,47663,30.2,1
"2010-05-01 14:00:00",14228.2,46299,26.03,1
"2010-05-01 15:00:00",14228.2,45699,24.35,1
"2010-05-01 16:00:00",14228.2,45713,19.51,1
"2010-05-01 17:00:00",14230.2,46066,19.38,1
"2010-05-01 18:00:00",14232.2,46650,23.98,1
"2010-05-01 19:00:00",14232.2,47379,27.06,1
"2010-05-01 20:00:00",14234.2,48452,32.16,1
"2010-05-01 21:00:00",14234.2,48840,38.35,1
"2010-05-01 22:00:00",14237.2,49137,38.41,1
"2010-05-01 23:00:00",14237.2,48469,34.99,1
"2010-05-02 00:00:00",14044.2,46398,27.11,0
"2010-05-02 01:00:00",14045.2,43882,24.61,0
"2010-05-02 02:00:00",14048.2,42747,18.4,0
"2010-05-02 03:00:00",14050.2,40722,12.23,0
"2010-05-02 04:00:00",14051.2,39156,13.11,0
"2010-05-02 05:00:00",14051.2,39582,13.32,0
"2010-05-02 06:00:00",14048.2,38957,10.17,0
"2010-05-02 07:00:00",14044.2,40578,11.48,0
"2010-05-02 08:00:00",14039.2,42796,15.4,0
"2010-05-02 09:00:00",14037.2,46155,26.71,0
"2010-05-02 10:00:00",14033.2,48217,32.19,0
"2010-05-02 11:00:00",14031.2,48851,37.61,0
"2010-05-02 12:00:00",14030.2,49657,36.2,0
"2010-05-02 13:00:00",14027.2,48974,31.49,0
"2010-05-02 14:00:00",14025.2,46954,27.12,0
"2010-05-02 15:00:00",14025.2,46272,25.08,0
"2010-05-02 16:00:00",14025.2,46196,22.79,0
"2010-05-02 17:00:00",14029.2,45270,26.65,0
"2010-05-02 18:00:00",14031.2,46547,32.2,0
"2010-05-02 19:00:00",14033.2,48425,34.45,0
"2010-05-02 20:00:00",14038.2,49124,38.1,0
"2010-05-02 21:00:00",14041.2,49852,42.04,0
"2010-05-02 22:00:00",14045.2,49869,39.93,0
"2010-05-02 23:00:00",14047.2,47999,34.03,0
"2010-05-03 00:00:00",14083.09,45418,30,0
"2010-05-03 01:00:00",14076.41,43975,25,0
"2010-05-03 02:00:00",14069.43,43516,21.26,0
"2010-05-03 03:00:00",14068.56,42840,17.15,0
"2010-05-03 04:00:00",14068.21,43130,20.31,0
"2010-05-03 05:00:00",14068.72,45080,29.08,0
"2010-05-03 06:00:00",14068.17,48912,42.38,0
"2010-05-03 07:00:00",12901.75,52180,50,0
"2010-05-03 08:00:00",12896.78,53593,53,0
"2010-05-03 09:00:00",13823.74,54452,53.28,0
"2010-05-03 10:00:00",13817.73,54928,53.53,0
"2010-05-03 11:00:00",13812.93,55631,55.4,0
"2010-05-03 12:00:00",13804.14,55562,54.76,0
"2010-05-03 13:00:00",13798.34,55440,52.28,0
"2010-05-03 14:00:00",13792.29,54581,53.15,0
"2010-05-03 15:00:00",13789.85,53350,49.56,0
"2010-05-03 16:00:00",13787.61,53016,49.67,0
"2010-05-03 17:00:00",13787.91,52871,48,0
"2010-05-03 18:00:00",13794.18,54089,49,0
"2010-05-03 19:00:00",13796.78,55980,47.1,0
"2010-05-03 20:00:00",13802,55827,47.47,0
"2010-05-03 21:00:00",13805.57,54425,49,0
"2010-05-03 22:00:00",13807.55,54287,47.9,0
"2010-05-03 23:00:00",13809.04,53242,41,0
"2010-05-04 00:00:00",13733.47,51712,39,0
"2010-05-04 01:00:00",13728.92,49943,35.8,0
"2010-05-04 02:00:00",13726.53,50020,32.94,0
"2010-05-04 03:00:00",13720.48,49379,29.36,0
"2010-05-04 04:00:00",13713.02,49805,29.99,0
"2010-05-04 05:00:00",13706.36,51057,35.62,0
"2010-05-04 06:00:00",13641.72,53470,44.45,0
"2010-05-04 07:00:00",13631.17,56822,51.71,0
"2010-05-04 08:00:00",13623.26,59343,52.94,0
"2010-05-04 09:00:00",13612.66,59466,53.27,0
"2010-05-04 10:00:00",13606.46,58329,53.91,0
"2010-05-04 11:00:00",13597.79,59168,55.25,0
"2010-05-04 12:00:00",13593.65,58218,54.6,0
"2010-05-04 13:00:00",13589.35,57594,55,0
"2010-05-04 14:00:00",13586.5,57145,51.59,0
"2010-05-04 15:00:00",13586.88,56635,47,0
"2010-05-04 16:00:00",13624.39,55832,46.86,0
"2010-05-04 17:00:00",13627.97,56890,46,0
"2010-05-04 18:00:00",13688.16,56516,47.76,0
"2010-05-04 19:00:00",13688.42,57540,46.3,0
"2010-05-04 20:00:00",13696.99,57982,45.72,0
"2010-05-04 21:00:00",13709.13,56784,48.04,0
"2010-05-04 22:00:00",13718.43,56365,46.28,0
"2010-05-04 23:00:00",13724.53,56032,39.75,0
"2010-05-05 00:00:00",13744.12,53609,36.99,0
"2010-05-05 01:00:00",13736.24,52158,35.4,0
"2010-05-05 02:00:00",13730.62,51281,34.8,0
"2010-05-05 03:00:00",13726.92,50651,31.09,0
"2010-05-05 04:00:00",13724.06,50863,31.72,0
"2010-05-05 05:00:00",13720.64,52373,36.49,0
"2010-05-05 06:00:00",13713.44,55381,40.18,0
"2010-05-05 07:00:00",13706.36,57390,50.2,0
"2010-05-05 08:00:00",13657.32,59203,55.58,0
"2010-05-05 09:00:00",13647.74,59333,57.32,0
"2010-05-05 10:00:00",13640.25,59331,61.1,0
"2010-05-05 11:00:00",13635.16,59788,60,0
"2010-05-05 12:00:00",13668.19,59228,58.2,0
"2010-05-05 13:00:00",13661.34,58978,58.02,0
"2010-05-05 14:00:00",13656.29,59129,55.17,0
"2010-05-05 15:00:00",13659.31,57691,51,0
"2010-05-05 16:00:00",13664.24,56637,48,0
"2010-05-05 17:00:00",13670.77,56861,45.66,0
"2010-05-05 18:00:00",13678.08,57773,47.99,0
"2010-05-05 19:00:00",13683.8,58606,47.09,0
